Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0043005~neuron projection	12	8.695652173913043	1.0755005403242698E-4	ENSMUSG00000018411, ENSMUSG00000037386, ENSMUSG00000031748, ENSMUSG00000034160, ENSMUSG00000040724, ENSMUSG00000019906, ENSMUSG00000057880, ENSMUSG00000020366, ENSMUSG00000030337, ENSMUSG00000047414, ENSMUSG00000032186, ENSMUSG00000026335	131	420	19725	4.302071973827699	0.022018043453545078	0.022018043453545078	0.13547739775154888
GOTERM_CC_DIRECT	GO:0016020~membrane	67	48.55072463768116	2.3784429145429673E-4	ENSMUSG00000003934, ENSMUSG00000029334, ENSMUSG00000040724, ENSMUSG00000090071, ENSMUSG00000034936, ENSMUSG00000031748, ENSMUSG00000074212, ENSMUSG00000010663, ENSMUSG00000048347, ENSMUSG00000044024, ENSMUSG00000021870, ENSMUSG00000006651, ENSMUSG00000046182, ENSMUSG00000035770, ENSMUSG00000033629, ENSMUSG00000015002, ENSMUSG00000005034, ENSMUSG00000004568, ENSMUSG00000019478, ENSMUSG00000041236, ENSMUSG00000059970, ENSMUSG00000079557, ENSMUSG00000023960, ENSMUSG00000021303, ENSMUSG00000042046, ENSMUSG00000031342, ENSMUSG00000029221, ENSMUSG00000038264, ENSMUSG00000055373, ENSMUSG00000024588, ENSMUSG00000032375, ENSMUSG00000046312, ENSMUSG00000054455, ENSMUSG00000027674, ENSMUSG00000037071, ENSMUSG00000064329, ENSMUSG00000018411, ENSMUSG00000033392, ENSMUSG00000027784, ENSMUSG00000024799, ENSMUSG00000014313, ENSMUSG00000034160, ENSMUSG00000041084, ENSMUSG00000019906, ENSMUSG00000020964, ENSMUSG00000030337, ENSMUSG00000036815, ENSMUSG00000047976, ENSMUSG00000046798, ENSMUSG00000037754, ENSMUSG00000040420, ENSMUSG00000052372, ENSMUSG00000025375, ENSMUSG00000027895, ENSMUSG00000029571, ENSMUSG00000021466, ENSMUSG00000059857, ENSMUSG00000047787, ENSMUSG00000073725, ENSMUSG00000052105, ENSMUSG00000024044, ENSMUSG00000000711, ENSMUSG00000028552, ENSMUSG00000047414, ENSMUSG00000028399, ENSMUSG00000029389, ENSMUSG00000026335	131	6996	19725	1.442018121587472	0.048047008650943246	0.02431921647033719	0.29937855618942244
GOTERM_MF_DIRECT	GO:0005515~protein binding	45	32.608695652173914	5.804776493179819E-4	ENSMUSG00000024423, ENSMUSG00000037386, ENSMUSG00000029334, ENSMUSG00000054455, ENSMUSG00000046312, ENSMUSG00000027674, ENSMUSG00000022523, ENSMUSG00000040724, ENSMUSG00000037111, ENSMUSG00000044252, ENSMUSG00000018411, ENSMUSG00000033392, ENSMUSG00000027784, ENSMUSG00000034557, ENSMUSG00000022389, ENSMUSG00000031748, ENSMUSG00000055421, ENSMUSG00000038332, ENSMUSG00000034160, ENSMUSG00000005583, ENSMUSG00000019906, ENSMUSG00000020657, ENSMUSG00000020964, ENSMUSG00000034245, ENSMUSG00000004032, ENSMUSG00000006651, ENSMUSG00000031176, ENSMUSG00000035770, ENSMUSG00000033629, ENSMUSG00000052372, ENSMUSG00000036617, ENSMUSG00000020366, ENSMUSG00000043991, ENSMUSG00000025375, ENSMUSG00000029030, ENSMUSG00000041236, ENSMUSG00000019478, ENSMUSG00000021466, ENSMUSG00000059970, ENSMUSG00000022075, ENSMUSG00000059857, ENSMUSG00000028552, ENSMUSG00000047414, ENSMUSG00000028399, ENSMUSG00000021779	120	4091	17488	1.6030310437545832	0.15153196913142908	0.15153196913142908	0.7660639827235305
GOTERM_CC_DIRECT	GO:0044295~axonal growth cone	4	2.898550724637681	9.016875286484179E-4	ENSMUSG00000018411, ENSMUSG00000025375, ENSMUSG00000033392, ENSMUSG00000021466	131	29	19725	20.76862332192682	0.1703352029415881	0.06034689235045232	1.1306089376699968
GOTERM_CC_DIRECT	GO:0008076~voltage-gated potassium channel complex	5	3.6231884057971016	0.0018476492389224819	ENSMUSG00000047976, ENSMUSG00000027895, ENSMUSG00000040724, ENSMUSG00000036815, ENSMUSG00000064329	131	79	19725	9.529906271137309	0.31806242485794267	0.09126730171741015	2.3040734463274926
GOTERM_CC_DIRECT	GO:0044224~juxtaparanode region of axon	3	2.1739130434782608	0.0018736807756096626	ENSMUSG00000047976, ENSMUSG00000024044, ENSMUSG00000040724	131	10	19725	45.17175572519084	0.32173399512228096	0.07470543737484003	2.336183491812438
GOTERM_CC_DIRECT	GO:0030054~cell junction	13	9.420289855072465	0.0026733873612233977	ENSMUSG00000029030, ENSMUSG00000047976, ENSMUSG00000037386, ENSMUSG00000032890, ENSMUSG00000046798, ENSMUSG00000046182, ENSMUSG00000047787, ENSMUSG00000024044, ENSMUSG00000019906, ENSMUSG00000040724, ENSMUSG00000030337, ENSMUSG00000047414, ENSMUSG00000042046	131	713	19725	2.7453614980246885	0.42542935375181734	0.08821892756584182	3.3179046085185293
GOTERM_BP_DIRECT	GO:0007628~adult walking behavior	4	2.898550724637681	0.0028193284067931186	ENSMUSG00000018411, ENSMUSG00000003934, ENSMUSG00000022307, ENSMUSG00000064329	123	42	18128	14.036391792489356	0.9039942760742	0.9039942760742	4.261291617616692
GOTERM_BP_DIRECT	GO:0030900~forebrain development	5	3.6231884057971016	0.0029460933379379436	ENSMUSG00000006651, ENSMUSG00000031748, ENSMUSG00000034160, ENSMUSG00000055421, ENSMUSG00000090100	123	88	18128	8.3739837398374	0.9136085476360031	0.7060757710497535	4.448842567309463
GOTERM_MF_DIRECT	GO:0000977~RNA polymerase II regulatory region sequence-specific DNA binding	7	5.072463768115942	0.0040404771286352455	ENSMUSG00000033863, ENSMUSG00000022389, ENSMUSG00000042589, ENSMUSG00000003949, ENSMUSG00000023927, ENSMUSG00000005583, ENSMUSG00000018750	120	221	17488	4.615987933634992	0.6820214402799261	0.43610412333474724	5.220861831358881
